"Episode ID","Show Name","Full Date","Title","Description","Partisan Leaning","Category on Apple","Entered Dataset","Audio URL"
"41209","The Dan Bongino Show","2019-06-12","it’s bigger than we thought # 1000 (ep 1000)","in this episode i address the exploding immigration crisis and an immigration statistic that should concern everyone. i also address the other scandal that the left is desperate to hide. finally i address the latest liberal myth about tax cuts.   news picks:this older piece makes the conclusive case that the bush tax cuts did not “cost” the government money.    victor davis hanson’s latest piece is a stinging indictment of the fbi’s management culture.    a stunning 90% of asylum-seekers are not showing up for their court appearances.     is rep. alexandria ocasio-cortez going to challenge chuck schumer for his senate seat?    what else did the obama administration  hide to advance the iran deal?    bernie sanders to make the ridiculous case for “democratic” socialism in a new speech.     more coverups.     copyright dan bongino all rights reserved.   learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/traffic.megaphone.fm/WWO5105309724.mp3"
"41210","The Dan Bongino Show","2019-06-11","what else is going to come out # 999 (ep 999)","in this episode i address the democrats’ complete face-plant on capitol hill yesterday. i also address a disastrous new healthcare policy in california. finally, i address a series of explosive new emails that expose the depths of the spygate scandal.   news picks:the state department has some serious explaining to do.   john solomon’s piece lays out the relationship between key spygate figures and apco.  the democrats’ john dean hearing blew up in their faces yesterday.  christopher steele’s suspicious ties to the state department are being exposed.  the investigation into the spygate scandal is expanding.  copyright dan bongino all rights reserved. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/traffic.megaphone.fm/WWO8325053641.mp3"
"41211","The Dan Bongino Show","2019-06-10","this should frighten all of us # 998 (ep 998)","in this episode i address this little-discussed surveillance rule and why it should frighten all of us. i also address the latest fake news about trump’s big immigration win. finally, i discuss big tech’s gross miscalculation in their continued attacks on conservatives. news picks: the infamous “two-hop rule” explained.  this is a brutal takedown of the steele dossier.  democrats’ views on abortion are deeply unpopular.  media activists are poking fun at another one of trump’s tweets, ignoring what he really meant.   the tech companies made a mistake by alienating conservatives. now liberals want to break them up.  socialist china cracks down on liberal media outlets.  copyright dan bongino all rights reserved. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/traffic.megaphone.fm/WWO8680563630.mp3"
"41212","The Dan Bongino Show","2019-06-07","what else are they hiding # 997 (ep 997)","in this episode i address the emergence of more suspicious activity and suspicious omissions from mueller’s report. i also discuss another epic fail from aoc while trying to question an fbi official. news picks:john solomon’s latest piece is additional evidence that mueller’s entire investigation was a fraud.    here are 5 critical questions for christopher steele.    there are major discrepancies in the mueller report.    dna tests show there some “families” at the border are not related.    this prominent democrat has some problems he’s going to have to deal with.    aoc gets absolutely destroyed, again, at a congressional hearing.    copyright dan bongino all rights reserved. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/traffic.megaphone.fm/WWO6131164883.mp3"
"41213","The Dan Bongino Show","2019-06-06","the left wants you silenced # 996 (ep 996)","in this episode i address the left’s latest attack on speech using the tech companies and how we should all fight back. i also address the panic in the deep state about an upcoming interview. finally, i address why john brennan’s security clearance is still active. news picks:the backlash is growing after youtube caves to a radical liberal’s demands.   nancy pelosi wants to see president trump “in prison.”  the southern border situation has deteriorated into a “full blown emergency.”  are swamp rats ignoring trump’s orders to pull brennan’s security clearance?  christopher steele is getting nervous about the investigation into spygate.  copyright dan bongino all rights reserved. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/traffic.megaphone.fm/WWO1506879739.mp3"
"41214","The Dan Bongino Show","2019-06-05","the questions that must be asked # 995 (ep 995)","in this episode i address the surprise development that a key spygate figure plans to provide testimony to investigators. i also address the latest absurdities from aoc. finally, i debunk the latest liberal nonsense about minimum wage.   news picks:here are the key questions that need to be asked of spygate conspirator christopher steele.    aoc continues to make embarrassingly silly statements.    the mueller report uses creative editing to paint a false narrative.    we must never forget tiananmen square.     minimum wage hikes are economically disastrous. the latest research confirms this.     copyright dan bongino all rights reserved. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/traffic.megaphone.fm/WWO9423751389.mp3"
"41215","The Dan Bongino Show","2019-06-04","this should’ve been all over the news yesterday # 994 (ep 994)","in this episode i address the deeply troubling charges against a key mueller informant that should’ve been all over the news. i also debunk the left’s latest nonsense about the national debt and taxes.   news picks:mexico claims to be holding back 250k migrants after president trump’s tariff threat.   one of bob mueller’s informants has been arrested on child pornography charges.  president trump’s former lawyer says more troubling news about mueller’s tactics may come to light.  newly unearthed emails show the clinton team got special treatment from the fbi.  bette midler gets roasted for promoting a fake trump quote.   paul manafort is being send to rikers island. this is ridiculous.  copyright dan bongino all rights reserved. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/traffic.megaphone.fm/WWO4843582165.mp3"
"41216","The Dan Bongino Show","2019-06-03","caught red-handed # 993 (ep 993)","in this episode i address the stunning piece of information bob mueller hid from us in his report. i discuss the latest democrat presidential candidate to disingenuously cry “racism.” i also address the real reason liberals want to keep the citizenship question off of the census. finally, i discuss the question every media rep should be asking joe biden. news picks:law enforcement and the media changed their standards for trump.     devin nunes says the mueller report is a fraud, and cites this troubling example.     president trump refuses to back down to the london mayor.    the mueller investigation was always about impeachment.    why is the doj refusing to produce this mike flynn transcript?    there is no evidence that the weather is increasingly threatening to human life.     what was the death toll from fukushima compared to chernobyl?    copyright dan bongino all rights reserved. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/traffic.megaphone.fm/WWO4898868523.mp3"
"45317","The Glenn Beck Program","2019-06-29","ep 43 | noah rothman | the glenn beck podcast","this week, glenn is joined by author noah rothman who wrote the book, ""unjust: social justice and the unmaking of america"" to discuss the rise of the violent american left and its ties to russia.  learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC2942730677.mp3?updated=1585703885"
"45318","The Glenn Beck Program","2019-06-28","insanity verses reality | guests: bill o'reilly & nick di paolo | 6/28/19","hour 1 in a field of all marx bros while harnessing love. flashback, president obama addresses the humanitarian crisis at the border in 2014 ...donald trump dominated last night. ...only carly was able to dismantled trump   hour 2 bill o'reilly monday morning quarterbacks democratic debates. bernie sanders is done, all money is still on biden. kamala harris the nights sleeping giant. 'team virtuous' is biden/harris in 2020 who will campaign against satan  hour 3 a breath of fresh air with comedian nick di paolo. the nick di paolo show airs on sirus xm. comedy is becoming the counter culture and underground. president trump is an all time favorite learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC9195201370.mp3?updated=1585704227"
"45319","The Glenn Beck Program","2019-06-28","best of the program | guests: bill o'reilly & nick di palo | 6/28/19","best of the program | 6/28  in a field of marx brothers - h1   flashback president obama border crisis 2014 - h1   hyperbolic bill o'reilly - h2     a breath of fresh air (w/ nick di palo) - h3  learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC5169169753.mp3?updated=1585703652"
"45320","The Glenn Beck Program","2019-06-27","first of many freak shows | guests: joanna mendez, josh hammer, tim pool, & mark skousen | 6/27/19","hour 1 new buzz words we're born at last night democratic freak show debates. elizabeth warren declares a national health emergency and cory booker wants your guns. julio castro supports trans-abortions? african-trans-american person born  hour 2 the moscow rules with author joanna mendez, a former chief of disguise with over 25 years of experiences as a cia officer working on moscow ...scotus rulings with the daily wire's, editor-at-large, josh hammer.  'us citizen' blocked from the 2020 census ...pop in at the pop up museum mercuryone.org  hour 3 google bias & censorship with journalist tim pool. picking off people with opinions one-by-one. pro-trump forum gets pulled from reddit. far left forums are encouraging gun violence and double standards. too late to leave the matrix...freedom fest.com with mark skousen  learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC6589326496.mp3?updated=1585704223"
"45321","The Glenn Beck Program","2019-06-27","best of the program | guests: joanna mendez, josh hammer, tim pool & mark skousen | 6/27/19","best on the program | 6/27  buzz word debates - h1  the moscow rules (w/ joanna mendez) - h2  scotus rulings (w/ josh hammer) - h2   google bias & censorship (w/ tim pool) - h3  freedom fest dot com (w/ mark skousen) - h3  learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC2466372487.mp3?updated=1585703821"
"45322","The Glenn Beck Program","2019-06-26","what worked then, won't work now? | guest: mark bowe | 6/26/19","hour 1 the media heads back to the well. digging up rape allegations against the president that are not creditable. sandy calls in to discuss her deadly assault by donald trump ...the difficulties of rape at a bergman dorffman   hour 2 what's in store for the first democratic debate tonight. who's leading the way, besides biden. things that worked for politicians before, won't work now ...ted cruz takes on a busy google executive ...12 score and 3 years ago at mercuryone.org  hour 3 glenn calls on mark bowe of barnwood builders for professional advice on his ranch in idaho. restoring america's barns across america's heartland ...false media narratives on the border ...elizabeth warren may be the sleeping giant learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC6050745163.mp3?updated=1585704133"
